"","longitude","latitude","elevation","min_dist","min_dist_idx"
"422",-47.3015403747559,-23.1066722869873,572,974.656662432124,1898
"423",-47.3007545471191,-21.5450248718262,674,1375.02002653415,1971
"424",-47.3000259399414,-23.4705848693848,680,1209.3306545131,1881
"425",-47.2999725341797,-19.8793106079102,1102,1106.70732578204,2048
"426",-47.2996406555176,-22.5857734680176,584,1300.39297866235,2154
"427",-47.2994003295898,-22.0652370452881,590,1537.33879598997,2178
"428",-47.2992935180664,-23.8346767425537,970,1291.96644032152,2096
"429",-47.2985572814941,-20.7117195129395,791,1219.85441223038,2241
"430",-47.2984085083008,-19.7228126525879,1110,1095.02769865368,2287
"431",-47.2977180480957,-21.3881607055664,663,926.848106519873,2210
"432",-47.296947479248,-22.9494228363037,559,1277.18304933848,2137
"433",-47.2969284057617,-19.5663204193115,984,1410.39425024381,2294
"434",-47.2963180541992,-20.5549926757812,981,1254.22804062254,2249
"435",-47.2958793640137,-21.9082260131836,638,920.856813534947,2186
"436",-47.2956085205078,-19.4098625183105,1096,909.241376032591,2302
"437",-47.2956047058105,-22.4286136627197,648,1188.74244366805,2162
"438",-47.294994354248,-23.3132209777832,610,1300.27566492174,2121
"439",-47.2948799133301,-21.2312984466553,835,739.140104721075,2217
"440",-47.2943801879883,-19.2534465789795,898,548.899395725353,2309
"441",-47.294132232666,-20.3983669281006,754,632.289444553787,2256
"442",-47.2938766479492,-23.677225112915,906,1034.6909637002,2104
"443",-47.292552947998,-21.7511901855469,782,373.860234656639,2193
"444",-47.2925300598145,-22.792179107666,568,777.189159797609,2145
"445",-47.2921180725098,-21.0744590759277,719,1149.59520734496,2224
"446",-47.2918128967285,-22.2715110778809,632,394.515684134178,2169
"447",-47.2903442382812,-20.0851364135742,778,952.608660467814,2270
"448",-47.2901954650879,-23.1558895111084,574,433.894390352555,2128
"449",-47.2896156311035,-20.9176769256592,730,622.471239694341,2232
"450",-47.2893714904785,-21.5942630767822,740,786.855635449331,2200
"451",-47.288646697998,-23.5197925567627,793,173.228843592454,2111
"452",-47.2886161804199,-19.9285774230957,1107,808.314141140918,2278
"453",-47.2883071899414,-22.6349639892578,572,83.5012931176531,2152
"454",-47.2880020141602,-22.1144409179688,587,439.507997971161,2176
"455",-47.2879638671875,-23.8838558197021,793,132.171287760743,2094
"456",-47.2871856689453,-20.7609443664551,792,199.918520950807,2239
"457",-47.2869987487793,-19.7720565795898,968,272.553606586462,2285
"458",-47.2863616943359,-21.4373970031738,575,971.448141845528,2208
"459",-47.2855987548828,-22.9986209869385,595,470.704997908335,2135
"460",-47.2855262756348,-19.6155452728271,1099,596.245192754834,2292
"461",-47.2849082946777,-20.6042518615723,785,822.471852557901,2246
"462",-47.2845191955566,-21.9574279785156,584,1214.05585441223,2183
"463",-47.2842407226562,-19.4591102600098,1078,1207.71139433315,2299
"464",-47.2842292785645,-22.4778308868408,625,887.837219020563,2159
"465",-47.2836227416992,-23.3624172210693,664,799.180608214207,2118
"466",-47.2834815979004,-21.2805156707764,787,630.464490128172,2215
"467",-47.2824974060059,-23.7264003753662,956,1056.29556990768,2101
"468",-47.2818870544434,-19.1463088989258,809,744.457176361176,2314
"469",-47.281177520752,-21.8003959655762,726,1000.98060782634,2191
"470",-47.2811470031738,-22.8413734436035,602,1311.44232912163,2142
"471",-47.2808074951172,-20.2909774780273,736,939.284609144146,2261
"472",-47.2803802490234,-22.3206977844238,612,1310.62919452353,2167
"473",-47.2789268493652,-20.1343460083008,635,1081.52535221834,2268
"474",-47.278865814209,-23.2050933837891,551,1523.83481180757,2126
"475",-47.2779846191406,-21.6435127258301,733,1085.0300166036,2430
"476",-47.277286529541,-23.568962097168,895,1315.16450740896,2341
"477",-47.277229309082,-19.9778270721436,1120,1347.60077865414,2507
"478",-47.2769508361816,-22.6841621398926,542,1172.92560117798,2382
"479",-47.2766265869141,-22.1636428833008,599,974.028892245281,2406
"480",-47.2766227722168,-23.9330673217773,702,1123.66960565566,2324
"481",-47.2755813598633,-19.8212833404541,965,1190.29220265346,2515
"482",-47.2749633789062,-21.4866046905518,574,1096.28867507227,2437
"483",-47.2742195129395,-23.0478000640869,622,785.854270487358,2365
"484",-47.2734909057617,-20.6534843444824,774,615.954499287196,2476
"485",-47.273136138916,-22.006628036499,603,726.362217260928,2413
"486",-47.2728424072266,-22.5270099639893,596,551.412816082003,2389
"487",-47.2722778320312,-23.4116077423096,759,503.129059382697,2348
"488",-47.2720603942871,-21.329719543457,751,1042.69824814948,2445
"489",-47.271556854248,-19.351936340332,1056,1121.55930503422,2536
"490",-47.271369934082,-20.4967803955078,1000,783.589404725083,2483
"491",-47.2711524963379,-23.7755966186523,992,395.311919368843,2331
"492",-47.2704544067383,-19.1955299377441,854,785.979468620415,2544
"493",-47.2697677612305,-22.8905658721924,611,414.314129352297,2372
"494",-47.2697677612305,-21.8496646881104,685,1150.07095606512,2420
"495",-47.2694816589355,-19.0391998291016,908,228.313545047446,2551
"496",-47.2693710327148,-21.172924041748,799,323.777640285022,2452
"497",-47.269359588623,-20.3401851654053,756,1086.97966992297,2491
"498",-47.268970489502,-22.3698978424072,638,773.903420710264,2396
"499",-47.267520904541,-20.183572769165,681,421.34988444683,2498
"500",-47.2674751281738,-23.254280090332,593,615.778371009036,2355
"501",-47.2667961120605,-21.0161399841309,835,413.020948096337,2459
"502",-47.2665901184082,-21.6927108764648,708,588.074894512401,2428
"503",-47.2659454345703,-23.6181678771973,871,883.54274176915,2338
"504",-47.2658309936523,-20.0270595550537,1069,279.426500639295,2505
"505",-47.2655639648438,-22.7333717346191,593,1077.38196997676,2379
"506",-47.2653388977051,-22.2128658294678,649,965.429990255445,2404
"507",-47.2652359008789,-23.982250213623,648,1124.27695772987,2321
"508",-47.2641792297363,-19.8704929351807,1122,928.193297782298,2512
"509",-47.2635688781738,-21.5357666015625,651,423.720782465175,2435
"510",-47.2628211975098,-23.0969676971436,587,1158.53894199136,2363
"511",-47.2627372741699,-19.7140369415283,1092,1028.6307321024,2520
"512",-47.2621002197266,-20.7026882171631,763,870.148853208873,2474
"513",-47.2617301940918,-22.0558338165283,580,647.468397954699,2411
"514",-47.2614631652832,-22.5762233734131,589,887.402601318819,2387
"515",-47.2613754272461,-19.5575828552246,964,691.665967314534,2527
"516",-47.2609214782715,-23.4607715606689,757,1044.39751325909,2346
"517",-47.2606811523438,-21.3789482116699,674,1052.61218310995,2442
"518",-47.2601737976074,-19.4011669158936,1093,841.171239976695,2534
"519",-47.2597923278809,-23.8247547149658,996,970.011279829478,2329
"520",-47.2590560913086,-19.2447910308838,899,1315.53496444153,2541
"521",-47.2584037780762,-22.939769744873,579,1002.52693724511,2370
"522",-47.2583694458008,-21.8988723754883,639,1047.27083166067,2418
"523",-47.2580871582031,-19.0884552001953,873,1259.3034980975,2549
"524",-47.2579879760742,-21.222131729126,877,1365.7029953937,2450
"525",-47.2575912475586,-22.4191131591797,644,1031.20816292052,2394
"526",-47.2560768127441,-23.3034629821777,641,1044.10831824133,2585
"527",-47.25537109375,-21.0653381347656,894,1007.32482212687,2689
"528",-47.255199432373,-21.741886138916,810,1481.92628218258,2657
"529",-47.2545700073242,-23.6673583984375,899,906.286713751799,2568
"530",-47.2544136047363,-20.0762767791748,1015,986.942529339674,2735
"531",-47.2541618347168,-22.7825775146484,600,924.504852041065,2609
"532",-47.2539672851562,-22.2620601654053,613,1131.64716654449,2633
"533",-47.2528076171875,-19.9197597503662,1065,725.126968352731,2742
"534",-47.2514572143555,-23.146183013916,578,868.953984691391,2592
"535",-47.2513122558594,-19.7632789611816,997,976.80198397154,2749
"536",-47.2507171630859,-20.7519130706787,825,1154.4560587293,2703
"537",-47.2503204345703,-22.1050395965576,582,1026.07555868156,2641
"538",-47.250114440918,-22.6254138946533,580,1167.63603538894,2616
"539",-47.2499618530273,-19.6068077087402,984,1037.10870018425,2757
"540",-47.2495269775391,-23.5099792480469,803,992.633767973433,2575
"541",-47.2493133544922,-21.4281845092773,573,355.463393011981,2672
"542",-47.2487945556641,-19.4504127502441,996,437.0582991803,2764
"543",-47.2484474182129,-23.8739337921143,708,1195.19685878831,2558
"544",-47.2470397949219,-22.9889678955078,575,1022.64685260718,2600
"545",-47.246997833252,-21.9480743408203,595,256.963373128783,2648
"546",-47.2466659545898,-19.1376914978027,824,917.293172314907,2778
"547",-47.2465744018555,-21.2713508605957,882,769.810608949222,2679
"548",-47.2465515136719,-20.4386463165283,873,72.5293631207461,2718
"549",-47.2462043762207,-22.4683303833008,652,605.26629009643,2624
"550",-47.2447357177734,-20.282075881958,727,614.04500254063,2725
"551",-47.2446899414062,-23.3526592254639,679,754.96567847487,2583
"552",-47.243953704834,-21.1145629882812,801,980.552912846364,2687
"553",-47.2438125610352,-21.7910900115967,684,508.235882767272,2655
"554",-47.2431716918945,-23.7165336608887,908,569.573295696535,2566
"555",-47.2427673339844,-22.8317718505859,576,450.902279515612,2607
"556",-47.2425231933594,-22.3112468719482,636,371.99430135348,2631
"557",-47.2415771484375,-20.9578647613525,760,546.064335339422,2694
"558",-47.2414093017578,-19.9690074920654,1158,698.518373094722,2740
"559",-47.2407684326172,-21.6342544555664,721,1251.98653733605,2662
"560",-47.2401161193848,-23.1953868865967,587,608.456116947003,2590
"561",-47.2398872375488,-19.8125057220459,941,643.867863340071,2747
"562",-47.2392997741699,-20.8011493682861,906,781.332797671149,2701
"563",-47.2389297485352,-22.1542415618896,578,1075.76643009292,2638
"564",-47.2387428283691,-22.6746120452881,553,853.446019470855,2614
"565",-47.2381553649902,-23.5591506958008,872,847.315664446573,2573
"566",-47.2378997802734,-21.4773941040039,569,1022.97449953947,2670
"567",-47.2373733520508,-19.4996585845947,937,1349.69821003742,2762
"568",-47.2371444702148,-20.6444969177246,799,1367.09280181163,2708
"569",-47.2370910644531,-23.9231452941895,704,1041.44473242633,2556
"570",-47.236213684082,-19.3432807922363,1009,1084.23604816683,2769
"571",-47.2356491088867,-23.0381469726562,610,1277.88594655862,2597
"572",-47.2355995178223,-21.9972763061523,599,1412.3389194688,2646
"573",-47.2351608276367,-20.4878368377686,911,1322.31325957107,2948
"574",-47.2351417541504,-21.3205547332764,880,1108.03364236547,2909
"575",-47.2348022460938,-22.5175094604492,624,1541.92407317497,2853
"576",-47.2343597412109,-19.0306205749512,854,1327.76264715409,3015
"577",-47.2333297729492,-23.4018497467041,786,1336.1479226452,2812
"578",-47.2332801818848,-20.3312835693359,946,915.764177558821,2955
"579",-47.2323837280273,-21.8403606414795,652,851.939569298017,2885
"580",-47.2318115234375,-23.7657299041748,916,1394.42807208043,2796
"581",-47.231372833252,-22.8809642791748,600,1215.09193842075,2837
"582",-47.2310981750488,-22.3604469299316,647,901.192686079041,2861
"583",-47.2301635742188,-21.0070648193359,794,1143.19302304324,2924
"584",-47.2300033569336,-20.0182418823242,1123,1326.96734320684,2969
"585",-47.229362487793,-21.6834526062012,688,677.294480740135,2892
"586",-47.2287101745605,-23.2445735931396,676,825.922946720237,2820
"587",-47.2284736633301,-19.8617153167725,989,694.961907581416,2977
"588",-47.2276268005371,-22.2034645080566,582,344.463022698793,2868
"589",-47.2273406982422,-22.7238216400146,564,405.115758108234,2844
"590",-47.2271499633789,-19.7052993774414,1012,286.954872099332,2984
"591",-47.2267951965332,-23.6083545684814,894,497.576216084394,2803
"592",-47.226490020752,-21.5265560150146,640,1149.11377767209,2899
"593",-47.2259063720703,-19.5488872528076,947,712.78751078701,2991
"594",-47.2257423400879,-20.6937007904053,787,359.913128123957,2938
"595",-47.2256851196289,-23.9723281860352,647,230.243732369491,2786
"596",-47.2248191833496,-19.3925094604492,1001,1074.33822503654,2999
"597",-47.2242317199707,-23.0873146057129,620,32.0287848528109,2827
"598",-47.2241821289062,-22.0464820861816,602,797.267455045592,2875
"599",-47.2238159179688,-19.2361717224121,915,459.886882654423,3006
"600",-47.2237739562988,-20.5370616912842,995,989.199237510609,2945
"601",-47.2237510681152,-21.3697834014893,758,601.416858028767,2907
"602",-47.2234077453613,-22.566722869873,623,442.33514280522,2851
"603",-47.2229537963867,-19.0798740386963,829,222.551391627814,3013
"604",-47.2219581604004,-23.4510135650635,805,392.372475969941,2810
"605",-47.2209739685059,-21.8895683288574,627,982.700846536184,2883
"606",-47.2204360961914,-23.8148899078369,1007,688.581028232029,2793
"607",-47.2201919555664,-20.2239551544189,652,457.685111918213,2960
"608",-47.2199935913086,-22.9301681518555,590,864.00586194566,2834
"609",-47.2197036743164,-22.4096622467041,643,1230.26280951645,2858
"610",-47.2185745239258,-20.0674591064453,1082,796.72137201897,2967
"611",-47.2179565429688,-21.7326278686523,778,710.131077093965,2890
"612",-47.2172927856445,-23.2937564849854,695,1257.43563594363,2817
"613",-47.2170906066895,-19.910982131958,1040,1378.2080440656,2974
"614",-47.2162437438965,-22.2526588439941,586,1024.7876580182,2866
"615",-47.2159233093262,-22.7730274200439,590,1300.7073061183,2842
"616",-47.2157135009766,-19.7545433044434,1015,1093.73498281884,2982
"617",-47.2154006958008,-23.6575469970703,875,1455.82632879939,2801
"618",-47.2144813537598,-19.5981121063232,983,1031.73969212902,2989
"619",-47.2143478393555,-20.7429256439209,807,1102.0529230666,2936
"620",-47.2134284973145,-19.4417552947998,923,1258.26593845781,3228
"621",-47.2128562927246,-23.1365299224854,586,1221.31887891736,3057
"622",-47.2127571105957,-22.0956878662109,595,1023.7323147172,3105
"623",-47.2123985290527,-19.2854423522949,908,1505.91444937451,3236
"624",-47.2123680114746,-21.4190196990967,583,1480.38663867201,3136
"625",-47.2123413085938,-20.5863208770752,871,1019.22925820849,3175
"626",-47.212043762207,-22.6159133911133,592,976.124104401838,3081
"627",-47.2115211486816,-19.1291122436523,835,1033.04461443125,3243
"628",-47.2105484008789,-23.5002212524414,841,878.228541723418,3040
"629",-47.2097778320312,-21.2622318267822,987,937.176328576657,3144
"630",-47.209587097168,-21.9387702941895,614,1055.1268493917,3112
"631",-47.2090759277344,-23.8640670776367,882,649.499794383285,3023
"632",-47.2087593078613,-20.2732162475586,739,1009.5130509081,3190
"633",-47.2086181640625,-22.9793682098389,595,591.314169791922,3064
"634",-47.2083015441895,-22.4588794708252,631,712.779618255187,3088
"635",-47.2072982788086,-21.1054878234863,849,455.596931614858,3151
"636",-47.2065582275391,-21.781831741333,698,984.232351856975,3120
"637",-47.2058944702148,-23.3429527282715,712,455.481450193368,3047
"638",-47.205680847168,-19.9602317810059,1110,543.568498002358,3204
"639",-47.2050590515137,-20.9488334655762,909,738.746021811544,3158
"640",-47.2047843933105,-22.3018455505371,634,1157.58712568135,3095
"641",-47.204517364502,-22.8222217559814,600,776.17707536642,3071
"642",-47.2042770385742,-19.8037700653076,984,1103.92717844805,3211
"643",-47.2039909362793,-23.7067222595215,894,611.554804381971,3030
"644",-47.2030715942383,-19.6473617553711,1116,672.401512786998,3219
"645",-47.2029190063477,-20.7921619415283,899,1033.08373423084,3166
"646",-47.2019958496094,-19.4910011291504,925,108.323245603256,3226
"647",-47.2014999389648,-23.1857357025146,649,1062.48919115202,3054
"648",-47.2013511657715,-22.1448879241943,619,587.55580481224,3103
"649",-47.2009468078613,-19.3346614837646,902,603.338052493344,3233
"650",-47.2009429931641,-21.4682273864746,568,477.011401782003,3134
"651",-47.2008972167969,-20.6355514526367,851,437.384109177442,3173
"652",-47.2006607055664,-22.665111541748,556,959.653167871676,3079
"653",-47.1993103027344,-19.0220775604248,872,705.573996935436,3248
"654",-47.1991577148438,-23.5493927001953,863,1132.28615962625,3038
"655",-47.1990394592285,-20.4789352416992,982,481.087748351801,3180
"656",-47.1983299255371,-21.3114337921143,871,1198.28052706499,3141
"657",-47.1981773376465,-21.9879703521729,588,504.456176315667,3110
"658",-47.1977005004883,-23.9132804870605,676,974.165177587437,3021
"659",-47.1972885131836,-20.3224239349365,925,1074.75843946699,3187
"660",-47.197208404541,-23.0285453796387,605,862.052253781299,3062
"661",-47.1968879699707,-22.5080585479736,649,665.683547612662,3086
"662",-47.1951179504395,-21.8311023712158,647,1133.25159866672,3117
"663",-47.1945152282715,-23.3921451568604,804,934.510268359345,3045
"664",-47.1942596435547,-20.009464263916,1182,922.446702285702,3202
"665",-47.1931037902832,-22.8714141845703,612,1018.03935833374,3069
"666",-47.1928520202637,-19.8529777526855,965,1120.2074105703,3209
"667",-47.1926116943359,-23.7559185028076,909,1068.75680202888,3028
"668",-47.1922416687012,-21.6742401123047,648,1437.71887708565,3125
